URL
'https://dblp.uni-trier.de/pid/39/6819.html'
'https://dblp.uni-trier.de/pid/202/2438.html'
'https://dblp.uni-trier.de/pid/96/438.html'
'https://dblp.uni-trier.de/pid/86/6093.html'
'https://dblp.uni-trier.de/pid/166/1311.html'
'https://dblp.uni-trier.de/pid/l/KamalLodaya.html'
'https://dblp.uni-trier.de/pid/95/3009.html'
'https://dblp.uni-trier.de/pid/228/6835.html'
'https://dblp.uni-trier.de/pid/49/8284.html'
'https://dblp.uni-trier.de/pid/14/5821.html'
'https://dblp.uni-trier.de/pid/117/9396.html'
'https://dblp.uni-trier.de/pid/11/4988.html'
'https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html'
'https://dblp.uni-trier.de/pid/96/880.html'
'https://dblp.uni-trier.de/pid/65/6552.html'
'https://dblp.uni-trier.de/pid/186/0114.html'
'https://dblp.uni-trier.de/pid/35/119.html'
'https://dblp.uni-trier.de/pid/54/5347.html'
'https://dblp.uni-trier.de/pid/155/9910.html'
'https://dblp.uni-trier.de/pid/06/761.html'
'https://dblp.uni-trier.de/pid/74/5128.html'
'https://dblp.uni-trier.de/pid/s/NicolaeSantean.html'
'https://dblp.uni-trier.de/pid/75/248.html'
'https://dblp.uni-trier.de/pid/97/5488.html'
'https://dblp.uni-trier.de/pid/07/2926.html'
'https://dblp.uni-trier.de/pid/51/9222.html'
'https://dblp.uni-trier.de/pid/129/1633.html'
'https://dblp.uni-trier.de/pid/00/5527.html'
'https://dblp.uni-trier.de/pid/69/159.html'
'https://dblp.uni-trier.de/pid/125/2234.html'
'https://dblp.uni-trier.de/pid/36/5217.html'
'https://dblp.uni-trier.de/pid/88/5558.html'
'https://dblp.uni-trier.de/pid/24/651.html'
'https://dblp.uni-trier.de/pid/z/MZimand.html'
'https://dblp.uni-trier.de/pid/228/8650.html'
'https://dblp.uni-trier.de/pid/85/8614.html'
'https://dblp.uni-trier.de/pid/v/RolandVollmar.html'
'https://dblp.uni-trier.de/pid/69/1383.html'
'https://dblp.uni-trier.de/pid/45/4301.html'
'https://dblp.uni-trier.de/pid/v/HeikoVogler.html'
'https://dblp.uni-trier.de/pid/p/LutzPriese.html'
'https://dblp.uni-trier.de/pid/04/647.html'
'https://dblp.uni-trier.de/pid/66/10580.html'
'https://dblp.uni-trier.de/pid/49/3088.html'
'https://dblp.uni-trier.de/pid/241/7021.html'
'https://dblp.uni-trier.de/pid/17/906.html'
'https://dblp.uni-trier.de/pid/91/3140.html'
'https://dblp.uni-trier.de/pid/85/4766.html'
'https://dblp.uni-trier.de/pid/73/962-1.html'
'https://dblp.uni-trier.de/pid/k/SNKrishna.html'
'https://dblp.uni-trier.de/pid/62/4516.html'
'https://dblp.uni-trier.de/pid/35/5367.html'
'https://dblp.uni-trier.de/pid/06/4342.html'
'https://dblp.uni-trier.de/pid/83/4617.html'
'https://dblp.uni-trier.de/pid/43/4982.html'
'https://dblp.uni-trier.de/pid/g/RobertoGrossi.html'
'https://dblp.uni-trier.de/pid/r/PanosRondogiannis.html'
'https://dblp.uni-trier.de/pid/w/JiriWiedermann.html'
'https://dblp.uni-trier.de/pid/s/SCSahinalp.html'
'https://dblp.uni-trier.de/pid/66/9959.html'
'https://dblp.uni-trier.de/pid/s/PhSchnoebelen.html'
'https://dblp.uni-trier.de/pid/131/2343.html'
'https://dblp.uni-trier.de/pid/165/4124.html'
'https://dblp.uni-trier.de/pid/33/713.html'
'https://dblp.uni-trier.de/pid/320/1543.html'
'https://dblp.uni-trier.de/pid/p/GPaun.html'
'https://dblp.uni-trier.de/pid/80/4509.html'
'https://dblp.uni-trier.de/pid/d/JDassow.html'
'https://dblp.uni-trier.de/pid/20/2151.html'
'https://dblp.uni-trier.de/pid/48/3952.html'
'https://dblp.uni-trier.de/pid/82/9282.html'
'https://dblp.uni-trier.de/pid/76/2762.html'
'https://dblp.uni-trier.de/pid/n/MikhailNVyalyi.html'
'https://dblp.uni-trier.de/pid/29/2977.html'
'https://dblp.uni-trier.de/pid/m/AMuscholl.html'
'https://dblp.uni-trier.de/pid/130/3914.html'
'https://dblp.uni-trier.de/pid/19/5803.html'
'https://dblp.uni-trier.de/pid/s/FrankStephan.html'
'https://dblp.uni-trier.de/pid/77/6364.html'
'https://dblp.uni-trier.de/pid/21/4601.html'
'https://dblp.uni-trier.de/pid/23/6496.html'
'https://dblp.uni-trier.de/pid/59/1434.html'
'https://dblp.uni-trier.de/pid/50/5067.html'
'https://dblp.uni-trier.de/pid/h/KunihikoHiraishi.html'
'https://dblp.uni-trier.de/pid/304/4027.html'
'https://dblp.uni-trier.de/pid/56/3946.html'
'https://dblp.uni-trier.de/pid/01/880.html'
'https://dblp.uni-trier.de/pid/27/7026.html'
'https://dblp.uni-trier.de/pid/85/2384.html'
'https://dblp.uni-trier.de/pid/21/4974.html'
'https://dblp.uni-trier.de/pid/213/4710-1.html'
'https://dblp.uni-trier.de/pid/94/1632.html'
'https://dblp.uni-trier.de/pid/83/2086.html'
'https://dblp.uni-trier.de/pid/39/6106.html'
'https://dblp.uni-trier.de/pid/a/StefanAndrei.html'
'https://dblp.uni-trier.de/pid/t/DenisTherien.html'
'https://dblp.uni-trier.de/pid/33/1739.html'
'https://dblp.uni-trier.de/pid/94/9924.html'
'https://dblp.uni-trier.de/pid/86/1702.html'
'https://dblp.uni-trier.de/pid/75/5525.html'
'https://dblp.uni-trier.de/pid/86/4985.html'
'https://dblp.uni-trier.de/pid/81/410.html'
'https://dblp.uni-trier.de/pid/02/1908.html'
'https://dblp.uni-trier.de/pid/56/5603.html'
'https://dblp.uni-trier.de/pid/g/PaulGastin.html'
'https://dblp.uni-trier.de/pid/b/VascoBrattka.html'
'https://dblp.uni-trier.de/pid/93/7126.html'
'https://dblp.uni-trier.de/pid/59/1067.html'
'https://dblp.uni-trier.de/pid/52/579.html'
'https://dblp.uni-trier.de/pid/86/9958.html'
'https://dblp.uni-trier.de/pid/43/3280.html'
'https://dblp.uni-trier.de/pid/o/AOkhotin.html'
'https://dblp.uni-trier.de/pid/61/1267.html'
'https://dblp.uni-trier.de/pid/78/5854.html'
'https://dblp.uni-trier.de/pid/88/835.html'
'https://dblp.uni-trier.de/pid/k/JKarkkainen.html'
'https://dblp.uni-trier.de/pid/55/9960.html'
'https://dblp.uni-trier.de/pid/211/3726.html'
'https://dblp.uni-trier.de/pid/38/7255.html'
'https://dblp.uni-trier.de/pid/j/EmmanuelJeandel.html'
'https://dblp.uni-trier.de/pid/34/5542.html'
'https://dblp.uni-trier.de/pid/16/2622.html'
'https://dblp.uni-trier.de/pid/79/10670.html'
'https://dblp.uni-trier.de/pid/l/MarjoLipponen.html'
'https://dblp.uni-trier.de/pid/51/7703.html'
'https://dblp.uni-trier.de/pid/47/480.html'
'https://dblp.uni-trier.de/pid/80/9679.html'
'https://dblp.uni-trier.de/pid/62/4416.html'
'https://dblp.uni-trier.de/pid/36/5256.html'
'https://dblp.uni-trier.de/pid/27/7046.html'
'https://dblp.uni-trier.de/pid/41/2818.html'
'https://dblp.uni-trier.de/pid/53/3870.html'
'https://dblp.uni-trier.de/pid/c/ACCaron.html'
'https://dblp.uni-trier.de/pid/47/1298.html'
'https://dblp.uni-trier.de/pid/87/6893.html'
'https://dblp.uni-trier.de/pid/30/5254.html'
'https://dblp.uni-trier.de/pid/34/1297.html'
'https://dblp.uni-trier.de/pid/10/4980.html'
'https://dblp.uni-trier.de/pid/85/4176.html'
'https://dblp.uni-trier.de/pid/30/9535.html'
'https://dblp.uni-trier.de/pid/22/8342.html'
'https://dblp.uni-trier.de/pid/53/4804.html'
'https://dblp.uni-trier.de/pid/03/1676.html'
'https://dblp.uni-trier.de/pid/11/1029.html'
'https://dblp.uni-trier.de/pid/h/AnnegretHabel.html'
'https://dblp.uni-trier.de/pid/k/JWKlop.html'
'https://dblp.uni-trier.de/pid/e/JEsparza.html'
'https://dblp.uni-trier.de/pid/06/5731.html'
'https://dblp.uni-trier.de/pid/116/2763.html'
'https://dblp.uni-trier.de/pid/73/2835.html'
'https://dblp.uni-trier.de/pid/05/2717.html'
'https://dblp.uni-trier.de/pid/17/1565.html'
'https://dblp.uni-trier.de/pid/02/1222.html'
'https://dblp.uni-trier.de/pid/91/5905.html'
'https://dblp.uni-trier.de/pid/54/3483.html'
'https://dblp.uni-trier.de/pid/g/YuriGurevich.html'
'https://dblp.uni-trier.de/pid/37/6255.html'
'https://dblp.uni-trier.de/pid/31/10763.html'
'https://dblp.uni-trier.de/pid/b/SBrlek.html'
'https://dblp.uni-trier.de/pid/h/JurajHromkovic.html'
'https://dblp.uni-trier.de/pid/176/5082.html'
'https://dblp.uni-trier.de/pid/117/1507.html'
'https://dblp.uni-trier.de/pid/24/6086.html'
'https://dblp.uni-trier.de/pid/j/NatasaJonoska.html'
'https://dblp.uni-trier.de/pid/77/9958.html'
'https://dblp.uni-trier.de/pid/225/9884.html'
'https://dblp.uni-trier.de/pid/76/1604.html'
'https://dblp.uni-trier.de/pid/h/YoSubHan.html'
'https://dblp.uni-trier.de/pid/59/5061.html'
'https://dblp.uni-trier.de/pid/95/1233-2.html'
'https://dblp.uni-trier.de/pid/47/4017.html'
'https://dblp.uni-trier.de/pid/63/9590.html'
'https://dblp.uni-trier.de/pid/73/3769.html'
'https://dblp.uni-trier.de/pid/130/7572.html'
'https://dblp.uni-trier.de/pid/78/5750-1.html'
'https://dblp.uni-trier.de/pid/97/10625.html'
'https://dblp.uni-trier.de/pid/09/2388.html'
'https://dblp.uni-trier.de/pid/31/4525.html'
'https://dblp.uni-trier.de/pid/h/TeroHarju.html'
'https://dblp.uni-trier.de/pid/l/MingLi2.html'
'https://dblp.uni-trier.de/pid/05/9959.html'
'https://dblp.uni-trier.de/pid/94/3546.html'
'https://dblp.uni-trier.de/pid/82/4122.html'
'https://dblp.uni-trier.de/pid/92/5061.html'
'https://dblp.uni-trier.de/pid/98/11535.html'
'https://dblp.uni-trier.de/pid/e/JoostEngelfriet.html'
'https://dblp.uni-trier.de/pid/18/9367.html'
'https://dblp.uni-trier.de/pid/t/MarcTommasi.html'
'https://dblp.uni-trier.de/pid/13/6695.html'
'https://dblp.uni-trier.de/pid/41/7219.html'
'https://dblp.uni-trier.de/pid/77/3230.html'
'https://dblp.uni-trier.de/pid/32/1797.html'
'https://dblp.uni-trier.de/pid/92/900.html'
'https://dblp.uni-trier.de/pid/27/839.html'
'https://dblp.uni-trier.de/pid/119/4865.html'
'https://dblp.uni-trier.de/pid/88/6877.html'
'https://dblp.uni-trier.de/pid/49/1455.html'
'https://dblp.uni-trier.de/pid/13/7233.html'
'https://dblp.uni-trier.de/pid/81/252.html'
'https://dblp.uni-trier.de/pid/16/861.html'
'https://dblp.uni-trier.de/pid/24/5807.html'
'https://dblp.uni-trier.de/pid/s/TSchwentick.html'
'https://dblp.uni-trier.de/pid/91/1979.html'
'https://dblp.uni-trier.de/pid/86/3096.html'
'https://dblp.uni-trier.de/pid/82/10652.html'
'https://dblp.uni-trier.de/pid/07/10360.html'
'https://dblp.uni-trier.de/pid/48/3234.html'
'https://dblp.uni-trier.de/pid/85/5143.html'
'https://dblp.uni-trier.de/pid/39/4285.html'
'https://dblp.uni-trier.de/pid/f/AlainFinkel.html'
'https://dblp.uni-trier.de/pid/88/1366.html'
'https://dblp.uni-trier.de/pid/e/TEiter.html'
'https://dblp.uni-trier.de/pid/51/10580.html'
'https://dblp.uni-trier.de/pid/96/1254.html'
'https://dblp.uni-trier.de/pid/238/0158.html'
'https://dblp.uni-trier.de/pid/m/PeterDMosses.html'
'https://dblp.uni-trier.de/pid/241/9575.html'
'https://dblp.uni-trier.de/pid/73/9959.html'
'https://dblp.uni-trier.de/pid/204/7523.html'
'https://dblp.uni-trier.de/pid/78/1901.html'
'https://dblp.uni-trier.de/pid/08/3689.html'
'https://dblp.uni-trier.de/pid/62/6048.html'
'https://dblp.uni-trier.de/pid/95/5188.html'
'https://dblp.uni-trier.de/pid/54/11279.html'
'https://dblp.uni-trier.de/pid/00/4758.html'
'https://dblp.uni-trier.de/pid/220/3775.html'
'https://dblp.uni-trier.de/pid/77/3565.html'
'https://dblp.uni-trier.de/pid/195/0868.html'
'https://dblp.uni-trier.de/pid/84/2622.html'
'https://dblp.uni-trier.de/pid/l/MartinLeucker.html'
'https://dblp.uni-trier.de/pid/43/2267.html'
'https://dblp.uni-trier.de/pid/05/1227.html'
'https://dblp.uni-trier.de/pid/39/386-1.html'
'https://dblp.uni-trier.de/pid/13/4883.html'
'https://dblp.uni-trier.de/pid/237/9939.html'
'https://dblp.uni-trier.de/pid/76/3612.html'
'https://dblp.uni-trier.de/pid/154/6540.html'
'https://dblp.uni-trier.de/pid/90/6190.html'
'https://dblp.uni-trier.de/pid/r/AARazborov.html'
'https://dblp.uni-trier.de/pid/84/6916.html'
'https://dblp.uni-trier.de/pid/28/6178.html'
'https://dblp.uni-trier.de/pid/k/RiKralovic.html'
'https://dblp.uni-trier.de/pid/42/4087.html'
'https://dblp.uni-trier.de/pid/52/3480.html'
'https://dblp.uni-trier.de/pid/301/4009.html'
'https://dblp.uni-trier.de/pid/280/3197.html'
'https://dblp.uni-trier.de/pid/27/4709.html'
'https://dblp.uni-trier.de/pid/32/6536.html'
'https://dblp.uni-trier.de/pid/m/AMiddeldorp.html'
'https://dblp.uni-trier.de/pid/20/11004.html'
'https://dblp.uni-trier.de/pid/49/4842.html'
'https://dblp.uni-trier.de/pid/y/ShengYu.html'
'https://dblp.uni-trier.de/pid/89/7033.html'
'https://dblp.uni-trier.de/pid/67/6378.html'
'https://dblp.uni-trier.de/pid/81/6991.html'
'https://dblp.uni-trier.de/pid/117/1519.html'
'https://dblp.uni-trier.de/pid/52/5668.html'
'https://dblp.uni-trier.de/pid/46/4291.html'
'https://dblp.uni-trier.de/pid/67/8932.html'
'https://dblp.uni-trier.de/pid/f/ZoltanFulop1.html'
'https://dblp.uni-trier.de/pid/g/JozefGruska.html'
'https://dblp.uni-trier.de/pid/84/1845.html'
'https://dblp.uni-trier.de/pid/72/1421.html'
'https://dblp.uni-trier.de/pid/73/3073.html'
'https://dblp.uni-trier.de/pid/e/ZoltanEsik.html'
'https://dblp.uni-trier.de/pid/86/8147.html'
'https://dblp.uni-trier.de/pid/180/6827.html'
'https://dblp.uni-trier.de/pid/28/4616.html'
'https://dblp.uni-trier.de/pid/00/5748.html'
'https://dblp.uni-trier.de/pid/139/8217.html'
'https://dblp.uni-trier.de/pid/67/10580.html'
'https://dblp.uni-trier.de/pid/87/1981.html'
'https://dblp.uni-trier.de/pid/h/DieterHofbauer.html'
'https://dblp.uni-trier.de/pid/62/964.html'
'https://dblp.uni-trier.de/pid/222/2084.html'
'https://dblp.uni-trier.de/pid/61/2883.html'
'https://dblp.uni-trier.de/pid/245/4091.html'
'https://dblp.uni-trier.de/pid/29/5144.html'
'https://dblp.uni-trier.de/pid/66/961.html'
'https://dblp.uni-trier.de/pid/m/PMadhusudan.html'
'https://dblp.uni-trier.de/pid/00/1578.html'
'https://dblp.uni-trier.de/pid/84/9958.html'
'https://dblp.uni-trier.de/pid/58/4731.html'
'https://dblp.uni-trier.de/pid/44/9959.html'
'https://dblp.uni-trier.de/pid/56/2454.html'
'https://dblp.uni-trier.de/pid/t/TakehiroTokuda.html'
'https://dblp.uni-trier.de/pid/a/RAlur.html'
'https://dblp.uni-trier.de/pid/96/4543.html'
'https://dblp.uni-trier.de/pid/s/LudwigStaiger.html'
'https://dblp.uni-trier.de/pid/d/CarstenDamm.html'
'https://dblp.uni-trier.de/pid/57/142.html'
'https://dblp.uni-trier.de/pid/176/4575.html'
'https://dblp.uni-trier.de/pid/74/441.html'
'https://dblp.uni-trier.de/pid/181/9903.html'
'https://dblp.uni-trier.de/pid/37/1938.html'
'https://dblp.uni-trier.de/pid/60/9959.html'
'https://dblp.uni-trier.de/pid/e/OEgecioglu.html'
'https://dblp.uni-trier.de/pid/72/9958.html'
'https://dblp.uni-trier.de/pid/33/4822-2.html'
'https://dblp.uni-trier.de/pid/146/0422.html'
'https://dblp.uni-trier.de/pid/162/0192.html'
'https://dblp.uni-trier.de/pid/06/6134.html'
'https://dblp.uni-trier.de/pid/237/1676.html'
'https://dblp.uni-trier.de/pid/52/4964.html'
'https://dblp.uni-trier.de/pid/15/3605.html'
'https://dblp.uni-trier.de/pid/217/7800.html'
'https://dblp.uni-trier.de/pid/o/MitsunoriOgihara.html'
'https://dblp.uni-trier.de/pid/59/6859.html'
'https://dblp.uni-trier.de/pid/21/4839.html'
'https://dblp.uni-trier.de/pid/144/7411.html'
'https://dblp.uni-trier.de/pid/265/6070.html'
'https://dblp.uni-trier.de/pid/94/3699.html'
'https://dblp.uni-trier.de/pid/180/5763.html'
'https://dblp.uni-trier.de/pid/83/7216.html'
'https://dblp.uni-trier.de/pid/31/8653.html'
'https://dblp.uni-trier.de/pid/20/7399.html'
'https://dblp.uni-trier.de/pid/49/8882.html'
'https://dblp.uni-trier.de/pid/89/5538.html'
'https://dblp.uni-trier.de/pid/35/1410.html'
'https://dblp.uni-trier.de/pid/04/322.html'
'https://dblp.uni-trier.de/pid/05/5492.html'
'https://dblp.uni-trier.de/pid/83/165.html'
'https://dblp.uni-trier.de/pid/61/649.html'
'https://dblp.uni-trier.de/pid/45/2400.html'
'https://dblp.uni-trier.de/pid/09/7029.html'
'https://dblp.uni-trier.de/pid/260/7058.html'
'https://dblp.uni-trier.de/pid/49/4386.html'
'https://dblp.uni-trier.de/pid/k/JarkkoKari.html'
'https://dblp.uni-trier.de/pid/08/3962.html'
'https://dblp.uni-trier.de/pid/21/10396.html'
'https://dblp.uni-trier.de/pid/94/3045.html'
'https://dblp.uni-trier.de/pid/60/6051.html'
'https://dblp.uni-trier.de/pid/13/2695.html'
'https://dblp.uni-trier.de/pid/36/10581.html'
'https://dblp.uni-trier.de/pid/89/8556.html'
'https://dblp.uni-trier.de/pid/165/4043.html'
'https://dblp.uni-trier.de/pid/n/JNiehren.html'
'https://dblp.uni-trier.de/pid/27/9221.html'
'https://dblp.uni-trier.de/pid/74/6417.html'
'https://dblp.uni-trier.de/pid/b/BBorchert.html'
'https://dblp.uni-trier.de/pid/79/4374.html'
'https://dblp.uni-trier.de/pid/94/4362.html'
'https://dblp.uni-trier.de/pid/55/10307.html'
'https://dblp.uni-trier.de/pid/28/1979.html'
'https://dblp.uni-trier.de/pid/71/9491.html'
'https://dblp.uni-trier.de/pid/13/1566.html'
'https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'
'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'
